Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","016","American Samoa","60850","Number","270051","Holdings operated by civil persons, female","2000","1998/2003","No","1458","A","Official figure",""
"WCAD","Structural data from agricultural censuses","016","American Samoa","6202","Percent of total persons","270051","Holdings operated by civil persons, female","2000","1998/2003","%","20.55","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","016","American Samoa","60850","Number","270051","Holdings operated by civil persons, female","2010","2008-2012","No","1133","A","Official figure",""
"WCAD","Structural data from agricultural censuses","016","American Samoa","6202","Percent of total persons","270051","Holdings operated by civil persons, female","2010","2008-2012","%","19.4","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","016","American Samoa","60850","Number","270050","Holdings operated by civil persons, total","2000","1998/2003","No","7094","A","Official figure",""
"WCAD","Structural data from agricultural censuses","016","American Samoa","60850","Number","270050","Holdings operated by civil persons, total","2010","2008-2012","No","5840","A","Official figure",""
"WCAD","Structural data from agricultural censuses","024","Angola","50260","Area","27002","Holdings","1970","","ha","4179600","A","Official figure",""
"WCAD","Structural data from agricultural censuses","024","Angola","5017","Average area","27002","Holdings","1970","","ha","3.92","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","024","Angola","60850","Number","27002","Holdings","1970","","No","1067230","A","Official figure",""
"WCAD","Structural data from agricultural censuses","028","Antigua and Barbuda","50260","Area","27002","Holdings","1960","1961","ha","13794","A","Official figure",""
"WCAD","Structural data from agricultural censuses","028","Antigua and Barbuda","5017","Average area","27002","Holdings","1960","1961","ha","2.4","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","028","Antigua and Barbuda","60850","Number","27002","Holdings","1960","1961","No","5747","A","Official figure",""
"WCAD","Structural data from agricultural censuses","028","Antigua and Barbuda","50260","Area","27002","Holdings","1980","1984","ha","1949","A","Official figure",""
"WCAD","Structural data from agricultural censuses","028","Antigua and Barbuda","5017","Average area","27002","Holdings","1980","1984","ha","0.42","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","028","Antigua and Barbuda","60850","Number","27002","Holdings","1980","1984","No","4654","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","27002","Holdings","1930","1930","No","435000","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","27002","Holdings","1950","1952","ha","200209000","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","5017","Average area","27002","Holdings","1950","1952","ha","366.01","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","27002","Holdings","1950","1952","No","547000","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","27002","Holdings","1960","1960","ha","175142497","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","5017","Average area","27002","Holdings","1960","1960","ha","371.26","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","27002","Holdings","1960","1960","No","471756","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","27002","Holdings","1990","1988","ha","177437398","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","5017","Average area","27002","Holdings","1990","1988","ha","468.97","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","27002","Holdings","1990","1988","No","378357","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","27002","Holdings","2000","2002","ha","172105798","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","5017","Average area","27002","Holdings","2000","2002","ha","582.45","E","Estimated value",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","27002","Holdings","2000","2002","No","295485","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","270033","Holdings with land size 2-<5","1990","1988","ha","148000","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","270033","Holdings with land size 2-<5","1990","1988","No","57057","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","270036","Holdings with land size 5-<10","1990","1988","ha","247140","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","270036","Holdings with land size 5-<10","1990","1988","No","31680","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","270037","Holdings with land size 10-<20","1990","1988","ha","612991","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","270037","Holdings with land size 10-<20","1990","1988","No","39074","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","270038","Holdings with land size 20-<50","1990","1988","ha","2053096","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","270038","Holdings with land size 20-<50","1990","1988","No","59129","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","270039","Holdings with land size 50-<100","1990","1988","ha","3646960","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","270039","Holdings with land size 50-<100","1990","1988","No","48006","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","2700300","Holdings with land size 100-<200","1990","1988","ha","6929412","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","2700300","Holdings with land size 100-<200","1990","1988","No","47083","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","2700301","Holdings with land size 200-<500","1990","1988","ha","15290155","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","2700301","Holdings with land size 200-<500","1990","1988","No","47772","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","2700302","Holdings with land size 500-<1000","1990","1988","ha","14870541","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","60850","Number","2700302","Holdings with land size 500-<1000","1990","1988","No","21101","A","Official figure",""
"WCAD","Structural data from agricultural censuses","032","Argentina","50260","Area","2700304","Holdings with land size >=1000","1990","1988","ha","133639103","A","Official figure",""
